,title,rank,date,artist,url,region,streams,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
6474,Lario (feat. Fabri Fibra) - RMX,9,2018-03-21,"Lazza, Low Kidd",https://open.spotify.com/track/2fCrGBbflxxcSXO6HUhJcS,Italy,137784.0,0.797,0.496,5.0,-6.499,0.335,0.0885,0.0,0.0614,0.625,83.058,193676.0,Rap
6475,La Pegajosa,9,2017-08-11,"El Alfa, Bryant Myers",https://open.spotify.com/track/5hx7ZmbaAEiwST2gfRI1nl,Dominican Republic,8846.0,0.871,0.9,8.0,-4.603,0.052,0.0695,0.376,0.169,0.634,110.04,157097.0,Rap
6476,Broken Glass,9,2020-05-29,"Kygo, Kim Petras",https://open.spotify.com/track/78ldtCaBRJVp2i91B715L0,Norway,79429.0,0.526,0.633,7.0,-7.002,0.134,0.372,0.0,0.129,0.272,171.044,203947.0,Pop
6477,Awake,9,2020-10-18,Emil,https://open.spotify.com/track/3goa1Eh55B9LXMqZQBBOvX,Latvia,2710.0,0.686,0.49,8.0,-9.735,0.0528,0.518,5.2e-06,0.0863,0.576,85.011,253193.0,R&B
6478,All My Friends,9,2019-10-04,Dermot Kennedy,https://open.spotify.com/track/70pP6E6VvznsfrSsznnQnk,Ireland,46670.0,0.509,0.658,0.0,-6.348,0.0753,0.226,0.0,0.329,0.196,104.401,247060.0,Rock
6479,Cardi B,9,2020-05-29,Benny Jamz,https://open.spotify.com/track/3SvowMAlg8lSY2qkbksczg,Denmark,58437.0,0.878,0.758,11.0,-4.8,0.233,0.0175,0.0,0.0826,0.366,95.98,166515.0,Rap
6480,Nimic,9,2020-10-22,"Nane, Ruby",https://open.spotify.com/track/2XDTVX86CenryU4j6jOg6y,Romania,9033.0,0.742,0.524,5.0,-9.305,0.0547,0.193,0.0,0.107,0.716,129.017,253190.0,Pop
6481,Hola,9,2020-07-31,Boza,https://open.spotify.com/track/4n98DgeQFXDsz15Wi6uT70,Panama,13152.0,0.715,0.716,9.0,-6.077,0.0546,0.584,0.0228,0.111,0.764,159.99,161386.0,Rap
6482,Psycho,9,2019-03-08,Dave,https://open.spotify.com/track/0FWAIRd9Uz5uNek7cALYNC,United Kingdom,358728.0,0.696,0.589,2.0,-7.233,0.388,0.516,0.0,0.29,0.58,94.016,248947.0,Rap
6483,TIJUANA,9,2019-07-27,"Taco Hemingway, Kizo",https://open.spotify.com/track/548azCoBz3imDTaxPBn0xC,Poland,107895.0,0.853,0.76,11.0,-7.423,0.275,0.472,2.4e-06,0.098,0.639,104.986,196040.0,Rap
6484,Ei kukaan tuu sulta tuntumaan - Vain elämää kausi 10,9,2019-09-30,Samu Haber,https://open.spotify.com/track/0cu1eZ3ZnuiQCiFsYsr2EN,Finland,32861.0,0.531,0.714,2.0,-7.611,0.0338,0.373,0.0,0.0727,0.452,81.047,212063.0,Pop
6485,Babsi Bars,9,2021-11-19,Shirin David,https://open.spotify.com/track/6JOAAQNp721ZTe48yoX42A,Germany,392589.0,0.757,0.586,4.0,-7.74,0.516,0.0402,0.0,0.309,0.411,138.156,150840.0,Rap
6486,Business Class (feat. Rkomi),9,2018-06-22,Marracash,https://open.spotify.com/track/6bArBYlG50C7iN1owUpKeI,Italy,204944.0,0.62,0.762,11.0,-6.633,0.0443,0.0867,0.0,0.239,0.157,105.054,187867.0,Rap
6487,Ektenepol,9,2021-11-19,Bloody Hawk,https://open.spotify.com/track/5MkazYAHPQ1qvBAP1D7TlQ,Greece,35422.0,0.701,0.566,7.0,-7.828,0.342,0.18,0.0,0.589,0.793,87.69,166463.0,Rap
6488,Kekchose,9,2019-08-23,Lorenzo,https://open.spotify.com/track/1jkQ86kN8w0KKUV2bHJcfN,France,235367.0,0.876,0.795,1.0,-5.592,0.343,0.176,1.9e-05,0.0512,0.704,84.97,162920.0,Rap
6489,Ghosts,9,2019-11-08,SIX60,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5,New Zealand,44311.0,0.582,0.708,0.0,-5.737,0.0531,0.322,0.0,0.109,0.372,94.925,216291.0,Pop
6490,Lila,9,2020-03-02,Asme,https://open.spotify.com/track/3JjsTTUgaPdLlLKtKL7OD0,Sweden,100954.0,0.681,0.635,3.0,-7.959,0.105,0.118,0.0,0.0976,0.914,90.665,144933.0,Rap
6491,1 Schuss,9,2017-12-08,"Ufo361, Bonez MC",https://open.spotify.com/track/2O2WokTrPztBCAuuJKyCA2,Germany,239527.0,0.646,0.481,8.0,-6.315,0.276,0.274,1.48e-05,0.302,0.108,78.384,188957.0,Rap
6492,Triste,9,2018-08-02,"Bryant Myers, Bad Bunny",https://open.spotify.com/track/5MNS5FF4LrTX0jIaI0gory,Dominican Republic,9635.0,0.693,0.724,9.0,-5.379,0.109,0.403,0.0,0.0978,0.263,130.05,264906.0,Rap
6493,Paw,9,2021-04-08,Reto,https://open.spotify.com/track/5TQvScMhIE7Hb1xvXxyt9p,Poland,81119.0,0.719,0.518,11.0,-9.045,0.0682,0.17,8.43e-06,0.19,0.382,142.012,163944.0,Rap
6494,Standaard Procedure,9,2021-04-28,"Lil Kleine, Ronnie Flex",https://open.spotify.com/track/2An51BhJ2xWMAvAc9wOTNd,Netherlands,134976.0,0.883,0.534,1.0,-9.624,0.269,0.0684,0.0,0.121,0.708,99.974,163620.0,Rap
6495,Mama No Cry,9,2018-03-30,Ninho,https://open.spotify.com/track/4N8n4MfJELgocG0SnRP7Tw,France,214216.0,0.726,0.7,0.0,-8.448,0.27,0.224,2.82e-05,0.2,0.621,194.939,216920.0,Rap
6496,Kisah Antara Kita,9,2018-09-13,One Avenue Band,https://open.spotify.com/track/4i69rFBMTOOucN2QE5bSbq,Malaysia,21873.0,0.41,0.618,7.0,-6.054,0.0311,0.839,7.62e-05,0.15,0.213,139.845,256833.0,R&B
6497,愛我的時候,9,2021-03-19,"Eric Chou, 單依純",https://open.spotify.com/track/6us212S3fCRIQwOwNExqLH,Taiwan,29087.0,0.453,0.384,6.0,-9.533,0.0312,0.867,0.0,0.112,0.153,75.39,224400.0,Pop
6498,Million,9,2021-04-02,ZK,https://open.spotify.com/track/2D3WwsWSJWNMnglP4KnDXf,Denmark,49956.0,0.76,0.678,1.0,-9.296,0.0713,0.0549,8.96e-06,0.269,0.671,100.129,136044.0,Rap
6499,Sabe,9,2021-11-17,"Nicki Nicole, Rauw Alejandro",https://open.spotify.com/track/0XYZhJIcwKNjd0tjbSXwaQ,Argentina,200266.0,0.787,0.624,5.0,-4.156,0.137,0.103,0.0,0.172,0.767,93.063,177656.0,Pop
6500,Woah,9,2018-07-27,"Sofiane, Vald, Mac Tyer, Soolking, Kalash Criminel, Sadek, Heuss L'enfoiré",https://open.spotify.com/track/196cSZjrDdgaJILT3cpfYl,France,145570.0,0.935,0.777,7.0,-4.748,0.386,0.211,0.0,0.647,0.553,124.001,250595.0,Rap
6501,Now I Know,9,2021-08-26,Kaleb J,https://open.spotify.com/track/6HGcSuP89aoRvqLIAjcT8B,Indonesia,251298.0,0.589,0.442,11.0,-6.436,0.0266,0.0193,0.0,0.109,0.311,119.98,258050.0,Pop
6502,All Night Parking (with Erroll Garner) Interlude,9,2021-11-19,Adele,https://open.spotify.com/track/496vIKS2INz840xZaKncvR,Iceland,4949.0,0.734,0.497,8.0,-9.666,0.166,0.67,2.35e-05,0.194,0.307,127.989,161829.0,R&B
6503,Døgnrytme,9,2019-03-01,Bro,https://open.spotify.com/track/6I3ZRRax89Im1a5RueF5SY,Denmark,49358.0,0.705,0.789,2.0,-4.073,0.0616,0.12,0.0,0.0809,0.637,97.006,175263.0,Pop
6504,#FREETRAFFIK (feat. Traffik & Oni One),9,2020-05-08,Dark Polo Gang,https://open.spotify.com/track/5HN0pZdklgXSD363mhsoGw,Italy,381437.0,0.764,0.697,6.0,-5.686,0.266,0.256,0.0,0.119,0.529,125.884,164864.0,Rap
6505,Supernova,9,2021-06-25,"Konex, Separ",https://open.spotify.com/track/1lQ5IPiRNBYEHZJXjhn9Ks,Slovakia,8573.0,0.647,0.783,2.0,-6.792,0.192,0.315,0.0,0.0785,0.505,162.116,207407.0,Rap
6506,If You Know You Know,9,2018-05-25,Pusha T,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh,South Africa,2294.0,0.46,0.697,6.0,-5.954,0.325,0.0186,0.0,0.362,0.701,153.426,202120.0,Rap
6507,SLIME (feat. Rondodasosa),9,2020-07-17,Lazza,https://open.spotify.com/track/7jzulMDRMBHniD3Z7YN078,Italy,409643.0,0.724,0.446,6.0,-8.521,0.0742,0.1,0.0,0.122,0.33,124.142,208234.0,Rap
6508,ORA,9,2021-03-03,AIELLO,https://open.spotify.com/track/2rU4f8Ou8hZLPkyeZK2a9H,Italy,357232.0,0.668,0.531,1.0,-5.777,0.1,0.435,0.0,0.163,0.2,116.438,180895.0,Pop
6509,AVENTADOR,9,2020-06-05,"Dardan, Eno, Noah",https://open.spotify.com/track/4tWuatjrK2HpbZqWV82onF,Germany,503219.0,0.825,0.746,11.0,-6.373,0.0455,0.112,1.03e-05,0.066,0.61,124.008,183667.0,Rap
6510,El Beso Que No Le Di,9,2019-04-05,"Romeo Santos, Kiko Rodriguez",https://open.spotify.com/track/2kcc5humLS6PKOI9rwvXex,Dominican Republic,18717.0,0.899,0.725,4.0,-3.831,0.044,0.0611,6.1e-06,0.0928,0.961,128.034,207480.0,Pop
6511,VARIANT,9,2021-09-03,Booba,https://open.spotify.com/track/3g7QMyHeUYoNdFS5cOIJFY,France,274711.0,0.893,0.689,1.0,-7.358,0.29,0.404,2.34e-05,0.0666,0.482,129.982,155596.0,Rap
6512,Hollywood,9,2019-12-06,RIN,https://open.spotify.com/track/034jxfixe0Gogd6p0reMnP,Switzerland,29737.0,0.608,0.698,1.0,-5.279,0.0484,0.0374,0.00324,0.0791,0.296,154.996,175107.0,Rap
6513,Ingenting At Sige (feat. NODE),9,2019-08-28,Gilli,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg,Denmark,44194.0,0.821,0.561,7.0,-6.682,0.205,0.0104,0.0,0.0954,0.568,99.981,189226.0,Rap
6514,Grace,9,2019-05-18,Lewis Capaldi,https://open.spotify.com/track/0pEkK8MqbmGSX7fT8WLMbR,United Kingdom,310412.0,0.722,0.565,4.0,-5.848,0.0335,0.435,0.0,0.165,0.488,104.483,185658.0,Pop
6515,gorit,9,2020-12-08,DOROFEEVA,https://open.spotify.com/track/4a9FufecE8DI2PjiJnLlpS,Ukraine,5997.0,0.827,0.652,8.0,-6.785,0.0659,0.447,0.0,0.0778,0.692,115.093,181461.0,Pop
6516,Mort de rire,9,2018-07-20,SCH,https://open.spotify.com/track/4ZsYjMIUZC3wsoe7SB4EyR,France,150492.0,0.581,0.851,10.0,-6.852,0.315,0.371,9.03e-05,0.112,0.409,125.983,309360.0,Rap
6517,Jon Snow,9,2019-11-20,Pil C,https://open.spotify.com/track/7jwC9XbCA3XtNcUQ3Vblea,Slovakia,14735.0,0.744,0.658,8.0,-7.005,0.303,0.262,0.000161,0.213,0.588,87.99,188853.0,Rap
6518,Tunteet,9,2021-05-14,ibe,https://open.spotify.com/track/27FQoaoI31UGx21bYXZx2f,Finland,34610.0,0.815,0.531,1.0,-6.55,0.198,0.00294,3.46e-05,0.103,0.217,76.977,195584.0,Rap
6519,Time Flies,9,2020-05-01,Drake,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7,South Africa,11387.0,0.864,0.477,10.0,-5.786,0.224,0.201,0.0,0.182,0.5,86.46,192932.0,Rap
6520,Deserve (feat. Travis Scott),9,2017-10-12,Kris Wu,https://open.spotify.com/track/5075foWfaIxJZr3hGMopXO,Hong Kong,9695.0,0.677,0.697,5.0,-5.63,0.0321,0.0198,0.0,0.144,0.61,134.0,182837.0,Rap
6521,Keskivonfer,9,2019-10-15,Vald,https://open.spotify.com/track/1as6M25UJBpCHuZuASrzPi,France,173789.0,0.42,0.725,6.0,-5.531,0.105,0.628,0.0,0.0806,0.509,99.249,220253.0,Rap
6522,Se Joga no Passinho,9,2021-08-15,"Brisa Star, Thiago Jhonathan (TJ)",https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb,Brazil,734407.0,0.654,0.83,11.0,-3.052,0.0467,0.391,1.37e-05,0.032,0.866,168.0,200000.0,Pop
6523,Lætur mig,9,2019-03-14,"GDRN, Floni, Ra:tio",https://open.spotify.com/track/0bnCxmktCsoiwb1Witnnrd,Iceland,4003.0,0.73,0.361,11.0,-9.467,0.0585,0.0261,0.000129,0.0969,0.423,139.954,225260.0,Pop
6524,Gangster,9,2020-11-27,Loredana,https://open.spotify.com/track/29MYzr6RNOpMY1SijWMGuJ,Germany,358688.0,0.832,0.631,11.0,-7.172,0.174,0.107,6.45e-05,0.136,0.543,156.104,161582.0,Rap
6525,Giovani Re,9,2020-11-22,Sfera Ebbasta,https://open.spotify.com/track/4TBp0V4Slb8emBDN8PWU3j,Italy,472601.0,0.762,0.621,10.0,-7.24,0.0285,0.0604,7.83e-06,0.277,0.458,114.95,168343.0,Pop
6526,Kolo Fil Saleem,9,2021-02-22,Marwan Moussa,https://open.spotify.com/track/3QKSR4hL4CAf6IObST8I9h,Egypt,5375.0,0.879,0.425,0.0,-9.034,0.253,0.202,0.0,0.097,0.348,126.984,200504.0,Rap
6527,Back In Blood (feat. Lil Durk),9,2021-03-03,Pooh Shiesty,https://open.spotify.com/track/7FGdjbZ32vMybPuP0IuE7d,United States,643511.0,0.759,0.538,8.0,-8.256,0.384,0.151,0.0,0.126,0.831,146.933,184490.0,Rap
6528,Je Wanda,9,2020-11-27,"Dinos, Tayc",https://open.spotify.com/track/0ru41rBEzVgFlIB0KLNYeu,France,260981.0,0.545,0.592,5.0,-8.176,0.401,0.326,0.0,0.107,0.532,128.812,230680.0,R&B
6529,Was erlebt,9,2018-05-25,"Gzuz, Bonez MC",https://open.spotify.com/track/2bCZyD1ObacfnBhYi4t37d,Germany,327095.0,0.484,0.782,8.0,-5.674,0.298,0.0915,0.00236,0.116,0.307,95.401,218499.0,Rap
6530,cirque du soleil,9,2019-11-20,"schafter, Oki",https://open.spotify.com/track/3pCkuopR4wBW8PhkLdlKMA,Poland,69050.0,0.838,0.609,0.0,-6.44,0.185,0.187,0.0,0.0838,0.582,80.031,180413.0,Rap
6531,Salut Cherie,9,2019-11-20,7liwa,https://open.spotify.com/track/1nsTRniCgFid1KYx784Moc,Morocco,5902.0,0.767,0.6,10.0,-5.499,0.528,0.136,0.0,0.178,0.453,119.201,124995.0,Rap
6532,Y Que Fue?,9,2020-09-06,Don Miguelo,https://open.spotify.com/track/1mNvijqTFRqisyURrtrhwa,Dominican Republic,11914.0,0.889,0.651,1.0,-6.563,0.0599,0.0512,0.0116,0.0955,0.874,132.938,163759.0,Pop
6533,VVS,9,2018-07-20,"Ufo361, Quavo",https://open.spotify.com/track/1BIz5sdpxais2KjO6KiWqI,Austria,20654.0,0.74,0.814,8.0,-4.78,0.0758,0.241,0.00585,0.119,0.165,150.042,182800.0,Rap
6534,Movimento lento (feat. Federico Rossi),9,2021-07-25,Annalisa,https://open.spotify.com/track/3H6wIwh1C3GVJI0LaWQF7P,Italy,289518.0,0.731,0.92,6.0,-3.724,0.0435,0.105,1.4e-06,0.0956,0.871,100.0,193200.0,Pop
6535,Augen Husky,9,2019-09-16,"Olexesh, Nimo",https://open.spotify.com/track/5prGTLP3EeAVa7UFXkwF4d,Germany,322003.0,0.802,0.603,8.0,-6.201,0.431,0.687,1.07e-05,0.266,0.759,137.37,177687.0,Rap
6536,用破碎的心修好破碎的心,9,2021-02-11,Chih Siou,https://open.spotify.com/track/3EvumpHbK2EfvajrCxpjt4,Taiwan,20862.0,0.301,0.439,7.0,-8.649,0.0359,0.593,0.00309,0.0483,0.314,105.327,191215.0,Pop
6537,Soy Sabalero,9,2020-01-01,Los Palmeras,https://open.spotify.com/track/6MIulZ9FG6Td02EpvFC5ZL,Argentina,212302.0,0.781,0.854,9.0,-4.918,0.0564,0.0839,0.0,0.078,0.845,132.081,179583.0,Pop
6538,Money,9,2018-10-26,Cardi B,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,United States,1148815.0,0.95,0.59,8.0,-6.508,0.29,0.00534,0.0,0.11,0.219,130.003,183527.0,Rap
